,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue ID,Venue,Venue Latitude,Venue Longitude,Venue Distance,Venue Category
603,Sahrayicedi̇t mah,40.9894,29.0798,511b6e61e4b00516bf4ca2e6,By-fit spor merkezi,40.991394789194466,29.078478194214334,248,Gym
169,Erenkoy mah,40.9731949,29.0765381,5124a3aae4b0f396a78a7ca3,Erenkoy Kiz Lisesi Spor Salonu,40.97615303284387,29.073637959892412,409,Gym / Fitness Center
252,Feneryolu mah,40.9819573,29.04890199999999,512608aae4b090cfefba2dd6,B-fit,40.98295795199466,29.052217611317996,300,Gym
29,Bostanci mah,40.9583172,29.0968982,512a4910e4b0ef7aa16acf36,Bostancı Pro Cycling,40.96194685994131,29.10072326660156,516,Gym / Fitness Center
273,Zuhtupasa mah,40.9859157,29.0387191,512b5706e4b073804d96d96b,Mega Star Fitness & Health Club,40.98685813065719,29.042853161177316,362,Gym
220,Fenerbahce mah,40.97428620000001,29.0430833,5134f1f1e4b0ed8948297397,moda kız yurdu fitness,40.9755480993794,29.040256243081814,276,Gym
77,Caddebostan mah,40.9679267,29.0619934,5136fc1ee4b0fea3abecadf5,Jozen Pilates Studio,40.971101231230165,29.06235989092486,354,Gym / Fitness Center
155,Hasanpasa mah,40.9966818,29.0438107,513bccfbe4b02ba20e8f49c7,EKÖY Spor,40.992905,29.042995,425,Gym
153,Hasanpasa mah,40.9966818,29.0438107,513fa132e4b0363e158a0fcb,Ekoy fitness,40.99312205697834,29.044404471968612,399,Gym
375,Kosuyolu mah,41.0090866,29.0387191,5140ac97e4b0acc1f526bb3e,Jo&Jo Fight Club,41.00995637123788,29.04190986560819,284,Martial Arts Dojo
532,Osmanaga mah,40.9914317,29.0270806,5140cac8e4b05082331dfb38,Tatanka MMA&MUAY-THAI,40.99243411001756,29.03185911567952,416,Martial Arts Dojo
508,Osmanaga mah,40.9914317,29.0270806,5148ab5ce4b01ce9a7312b3c,Kadikoy Boks Kulubu,40.99302123288763,29.030739364952417,354,Martial Arts Dojo
38,Caddebostan mah,40.9679267,29.0619934,514b4653e4b007b8b1daa856,Jostudio,40.97101674447839,29.062223528607955,344,Gym
357,Acibadem mah,41.0021363,29.0387191,515a003de4b09b4dd6e42d84,Solullu Konağı Evleri Fitness Center,40.999593565176006,29.034931570857164,425,Gym
409,Kozyatagi mah,40.9691471,29.095444,515da7ebe4b0f1b2c3ca88ae,AFS Club,40.96839324469189,29.097679303665448,205,Gym / Fitness Center
567,Rasi̇mpasa mah,40.9960665,29.0270806,5165377de4b01b8e5ba5b971,Sports International Aerobic Studio,41.000139,29.031043,562,Gym
471,19 mayis mah,40.97462609999999,29.0881728,51691061e4b09e7f9967ea87,Baglarbasi Spor salonu,40.973928,29.09211,339,Gym
584,Rasi̇mpasa mah,40.9960665,29.0270806,51698533e4b013b75eb0ae71,Sari Kanaryalar prof. boxing,40.993058655885484,29.030737621878924,454,Martial Arts Dojo
454,Merdi̇venkoy mah,40.9864251,29.066357,516986aa498e44df6fe84514,Dogan Kilic Dövüs Sanatlari Salonu,40.98371630869082,29.06336555924947,392,Martial Arts Dojo
591,Sahrayicedi̇t mah,40.9894,29.0798,516ff6ac498e2e4cd5033a99,Ataşehir spor kompleksi,40.989781718472685,29.083136674181322,283,Gym / Fitness Center
231,Feneryolu mah,40.9819573,29.04890199999999,517153f4e4b0b0c4fc84d33a,Eagle Star Body And Fitness,40.978892623135316,29.048080567006043,348,Gym
249,Feneryolu mah,40.9819573,29.04890199999999,5174fe49e4b07dfc42e93ed4,plates gym,40.98407861074231,29.0463194383221,320,Gym / Fitness Center
607,Sahrayicedi̇t mah,40.9894,29.0798,517ad7c0e4b0a8d85ccadc6c,Oguz Fitness Club,40.987329,29.081678,279,Gym
495,19 mayis mah,40.97462609999999,29.0881728,517bf31be4b006938d0f34d3,19 Mayıs Konakları Fitness Center,40.971762,29.086868,337,Gym
107,Caferaga mah,40.9837196,29.0256257,5187da08498ea8c4b9bd55fd,Planet Training Centre,40.9838992,29.02494549999999,60,Gym
183,Erenkoy mah,40.9731949,29.0765381,518dde09498e127206b46540,Aslan Vezir Extreme Muay Thai,40.976959228515625,29.077468872070312,426,Martial Arts Dojo
101,Caferaga mah,40.9837196,29.0256257,51911adf498e91f3cb5edee4,Yoga Academy Moda,40.985293374340635,29.024634027712597,194,Yoga Studio
489,19 mayis mah,40.97462609999999,29.0881728,51951dd0498e46f02eb1eac8,Fenerbahçe SK Body GYM,40.96996509952172,29.0873064609318,523,Gym / Fitness Center
179,Erenkoy mah,40.9731949,29.0765381,51a097f0498e3fadc491e57d,Yoga Niranjana,40.97228971455008,29.070757302093558,496,Yoga Studio
112,Caferaga mah,40.9837196,29.0256257,51a38c17498ea34bf3485de3,ProWES Moda,40.98360824584961,29.026077270507812,39,Martial Arts Dojo
334,Goztepe mah,40.9771558,29.066357,51acd442498e042d27636869,Life Gym,40.978762038112954,29.067518842401313,203,Gym / Fitness Center
445,Merdi̇venkoy mah,40.9864251,29.066357,51b0c299498e100895194561,Fitness Zone Club,40.986686094182595,29.061550167191008,404,Gym
450,Merdi̇venkoy mah,40.9864251,29.066357,51b9c7ba498e165e6e3923e7,MBL Fitness Club,40.9870940042443,29.060036033123456,536,Gym / Fitness Center
581,Rasi̇mpasa mah,40.9960665,29.0270806,51c09f27498e9e5502a48443,Euro form sport center,40.99856857827939,29.02506026424501,326,Gym
69,Caddebostan mah,40.9679267,29.0619934,51ca7261498e2402699eab01,GP Spor Salonu,40.966878602590825,29.05682575573228,449,Gym
182,Erenkoy mah,40.9731949,29.0765381,51cc3229498ea42f04f9ec4b,Spinning,40.974781934888064,29.080080272916994,346,Gym
132,Egi̇ti̇m mah,40.9896682,29.0503567,51daecf7498e124eda479c5c,Dünya Kickboks Salonu,40.98967859782554,29.05587118235984,463,Martial Arts Dojo
246,Feneryolu mah,40.9819573,29.04890199999999,51dff73ee4b055dd149d5a75,XBody Private,40.97964188902849,29.04450675564391,450,Gym
595,Sahrayicedi̇t mah,40.9894,29.0798,51ed46b2498e2a7539396fcc,Sahaja Yoga,40.98880705466558,29.082870483398438,266,Yoga Studio
123,Caferaga mah,40.9837196,29.0256257,51f3c54e498e11aebede43e2,B.a.s.i.c Body And Soul Integrity Center,40.98619615905738,29.028038203770997,342,Yoga Studio
19,Bostanci mah,40.9583172,29.0968982,51f49489498eb71077d30672,Paragon Residence Fitness,40.95509286736914,29.099372066222074,414,Gym
251,Feneryolu mah,40.9819573,29.04890199999999,52096eb011d2b607c10c1a8a,Oguzlar,40.98466781282725,29.051217551762566,359,Yoga Studio
629,Suadi̇ye mah,40.963081,29.0838099,520a5ad111d2a59748da69f7,Blue Gym Pilates Studio,40.960205772410056,29.083714988293394,320,Gym
